"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION","WATER SOURCE","WATER SOURCE: (GROUND)","8,780","33.6"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION","WATER SOURCE","WATER SOURCE: (OFF FARM)","24","76.3"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","2,354","38.3"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","49","24.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","3","87.4"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","26","58.2"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","5","47.1"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","34","41.3"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","28","65.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","13","76.0"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (LESS THAN 10,000 $)","59","39.8"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","89","24.1"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)","128","26.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","217","13.2"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","WATER SOURCE","WATER SOURCE: (GROUND)","128","21.0"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","WATER SOURCE","WATER SOURCE: (OFF FARM)","27","67.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","77","31.3"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD","IRRIGATION METHOD: (HAND WATERED)","27","33.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD","IRRIGATION METHOD: (LOW FLOW (DRIP OR MICRO SPRINKLER))","98","12.3"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD","IRRIGATION METHOD: (SPRINKLER)","125","23.0"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (HAND WATERED) AND WATER SOURCE: (GROUND)","18","57.9"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (HAND WATERED) AND WATER SOURCE: (OFF FARM)","4","7.4"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (HAND WATERED) AND WATER SOURCE: (ON FARM SURFACE)","5","45.8"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (LOW FLOW (DRIP OR MICRO SPRINKLER)) AND WATER SOURCE: (GROUND)","62","21.8"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (LOW FLOW (DRIP OR MICRO SPRINKLER)) AND WATER SOURCE: (OFF FARM)","5","47.1"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (LOW FLOW (DRIP OR MICRO SPRINKLER)) AND WATER SOURCE: (ON FARM SURFACE)","36","31.2"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (SPRINKLER) AND WATER SOURCE: (GROUND)","69","39.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (SPRINKLER) AND WATER SOURCE: (OFF FARM)","18","26.9"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (SPRINKLER) AND WATER SOURCE: (ON FARM SURFACE)","39","46.6"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","WATER SOURCE","WATER SOURCE: (GROUND)","124","22.6"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","WATER SOURCE","WATER SOURCE: (OFF FARM)","27","67.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH WATER APPLIED","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","72","33.8"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN ACRE FEET / ACRE","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, LOW FLOW (DRIP OR MICRO SPRINKLER))","0.8","17.9"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN ACRE FEET / ACRE","IRRIGATION METHOD, PRIMARY","IRRIGATION METHOD, PRIMARY: (PRESSURE, SPRINKLER)","0.7","36.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN ACRE FEET / ACRE","TOTAL","NOT SPECIFIED","0.7","17.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD","IRRIGATION METHOD: (HAND WATERED)","20,056,000","48.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD","IRRIGATION METHOD: (LOW FLOW (DRIP OR MICRO SPRINKLER))","1,370,815,000","38.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD","IRRIGATION METHOD: (SPRINKLER)","1,200,373,000","48.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (HAND WATERED) AND WATER SOURCE: (GROUND)","8,977,000","58.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (HAND WATERED) AND WATER SOURCE: (OFF FARM)","1,303,000","7.4"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (HAND WATERED) AND WATER SOURCE: (ON FARM SURFACE)","9,776,000","45.8"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (LOW FLOW (DRIP OR MICRO SPRINKLER)) AND WATER SOURCE: (GROUND)","1,188,575,000","45.8"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (LOW FLOW (DRIP OR MICRO SPRINKLER)) AND WATER SOURCE: (OFF FARM)","815,000","47.1"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (LOW FLOW (DRIP OR MICRO SPRINKLER)) AND WATER SOURCE: (ON FARM SURFACE)","181,426,000","75.3"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (SPRINKLER) AND WATER SOURCE: (GROUND)","928,924,000","54.4"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (SPRINKLER) AND WATER SOURCE: (OFF FARM)","1,955,000","26.9"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","IRRIGATION METHOD AND WATER SOURCE","IRRIGATION METHOD: (SPRINKLER) AND WATER SOURCE: (ON FARM SURFACE)","269,493,000","56.2"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","2,591,244,000","31.6"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","WATER SOURCE","WATER SOURCE: (GROUND)","2,126,476,000","32.8"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","WATER SOURCE","WATER SOURCE: (OFF FARM)","4,073,000","55.9"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN GALLONS","WATER SOURCE","WATER SOURCE: (ON FARM SURFACE)","460,694,000","62.6"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","FARM SALES AND IRRIGATION STATUS","FARM SALES: (1,000,000 OR MORE $) AND IRRIGATION STATUS: (ANY ON OPERATION)","44,281,980","69.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","FARM SALES AND IRRIGATION STATUS","FARM SALES: (10,000 TO 24,999 $) AND IRRIGATION STATUS: (ANY ON OPERATION)","304,020","67.1"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","FARM SALES AND IRRIGATION STATUS","FARM SALES: (100,000 TO 249,999 $) AND IRRIGATION STATUS: (ANY ON OPERATION)","1,135,900","83.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","FARM SALES AND IRRIGATION STATUS","FARM SALES: (25,000 TO 49,999 $) AND IRRIGATION STATUS: (ANY ON OPERATION)","161,200","54.6"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","FARM SALES AND IRRIGATION STATUS","FARM SALES: (250,000 TO 499,999 $) AND IRRIGATION STATUS: (ANY ON OPERATION)","2,438,640","32.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","FARM SALES AND IRRIGATION STATUS","FARM SALES: (50,000 TO 99,999 $) AND IRRIGATION STATUS: (ANY ON OPERATION)","553,450","46.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","FARM SALES AND IRRIGATION STATUS","FARM SALES: (500,000 TO 999,999 $) AND IRRIGATION STATUS: (ANY ON OPERATION)","1,096,760","59.0"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","FARM SALES AND IRRIGATION STATUS","FARM SALES: (LESS THAN 10,000 $) AND IRRIGATION STATUS: (ANY ON OPERATION)","83,000","80.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","50,054,950","61.4"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - ACRES IN PRODUCTION","TOTAL","NOT SPECIFIED","1,149","61.4"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - ACRES IN PRODUCTION","WATER APPLIED","WATER APPLIED: (1,000,000 TO 1,999,999 GALLONS)","110","64.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - ACRES IN PRODUCTION","WATER APPLIED","WATER APPLIED: (2,000,000 TO 4,999,999 GALLONS)"," (D)","(D)"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - ACRES IN PRODUCTION","WATER APPLIED","WATER APPLIED: (250,000 TO 499,999 GALLONS)","23","49.4"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - ACRES IN PRODUCTION","WATER APPLIED","WATER APPLIED: (5,000,000 OR MORE GALLONS)","745","7.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - ACRES IN PRODUCTION","WATER APPLIED","WATER APPLIED: (500,000 TO 999,999 GALLONS)","65","53.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - ACRES IN PRODUCTION","WATER APPLIED","WATER APPLIED: (LESS THAN 250,000 GALLONS)","121","23.8"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","66","39.7"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","39","57.3"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","20","77.0"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","40","45.0"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","101","25.1"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","89","35.6"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","51","45.1"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","FARM SALES","FARM SALES: (LESS THAN 10,000 $)","28","74.0"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","434","11.2"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","WATER APPLIED","WATER APPLIED: (1,000,000 TO 1,999,999 GALLONS)","28","61.0"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","WATER APPLIED","WATER APPLIED: (2,000,000 TO 4,999,999 GALLONS)","4","(H)"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","WATER APPLIED","WATER APPLIED: (250,000 TO 499,999 GALLONS)","30","48.9"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","WATER APPLIED","WATER APPLIED: (5,000,000 OR MORE GALLONS)","5","6.5"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","WATER APPLIED","WATER APPLIED: (500,000 TO 999,999 GALLONS)","36","54.1"
"CENSUS","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HORTICULTURE TOTALS","HORTICULTURE TOTALS, UNDER PROTECTION, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION","WATER APPLIED","WATER APPLIED: (LESS THAN 250,000 GALLONS)","331","12.1"
